ID,下陷??Shape_Leng,angle,x,y,
3,-5,0.09,160.6232768,120.3396761,23.66138505
3,-5,0.091,164.5719067,120.33998,23.66043266
3,-5,0.092,168.3436441,120.3402164,23.6594613
3,-5,0.093,171.6111473,120.3403876,23.65847629
3,-5,0.094,172.2355797,120.3405283,23.65748625
3,-5,0.095,170.4170035,120.340673,23.6564968
3,-5,0.096,167.0174949,120.3408599,23.65551463
3,-5,0.097,162.9251804,120.3411174,23.65454869
3,-5,0.098,155.4326363,120.3414672,23.65361307
3,-5,0.099,151.5774307,120.3419075,23.65271558
3,-5,0.1,145.9576534,120.3424213,23.65185836
3,-5,0.101,141.0658226,120.3430097,23.6510502
3,-5,0.102,137.8949847,120.3436621,23.65029258
3,-5,0.103,134.0049228,120.3443641,23.64958068
3,-5,0.104,131.4026854,120.3451059,23.64891035
3,-5,0.105,128.8281463,120.3458741,23.64827026
3,-5,0.106,126.4158381,120.346667,23.64766103
3,-5,0.107,122.054653,120.3474838,23.64708426
3,-5,0.108,116.6442132,120.3483484,23.64658342
3,-5,0.109,112.9582618,120.3492588,23.64617007
3,-5,0.11,110.1289484,120.3501913,23.64580917
3,-5,0.111,107.3697537,120.3511382,23.64548822
3,-5,0.112,104.3907929,120.3520999,23.64521468
3,-5,0.113,101.0852903,120.3530746,23.64499201
3,-5,0.114,97.64936978,120.3540601,23.6448233
3,-5,0.115,93.7246518,120.3550539,23.64471581
3,-5,0.116,89.58261374,120.3560532,23.64468599
3,-5,0.117,86.29261416,120.3570521,23.64472728
3,-5,0.118,80.13009209,120.3580434,23.64485322
4,-5,0,346.7728087,120.3140753,23.67134511
4,-5,0.001,246.2870235,120.3134277,23.67186863
4,-5,0.002,146.5990319,120.3130212,23.67116433
4,-5,0.003,58.77354869,120.3139198,23.67122879
5,-3,0,59.79417862,120.1623086,23.52567765
5,-3,0.001,44.69588715,120.1631104,23.52626919
5,-3,0.002,38.373265,120.1637629,23.52702425
5,-3,0.003,26.81817487,120.1642549,23.5278926
5,-3,0.004,7.914460426,120.1645164,23.52884945
5,-3,0.005,272.9955757,120.1635526,23.52905655
5,-3,0.006,266.1029037,120.1625537,23.52902712
5,-3,0.007,258.4348859,120.1615667,23.52887254
5,-3,0.008,245.4982283,120.1606284,23.52853455
5,-3,0.009,225.2322715,120.1598292,23.52794349
5,-3,0.01,196.1358288,120.1593888,23.52705998
5,-3,0.011,135.1490786,120.1595968,23.52610429
5,-3,0.012,114.0712406,120.16038,23.52550781
5,-3,0.013,85.61897494,120.161358,23.52538569
5,-3,0.014,65.3114862,120.1623074,23.52567709
6,-3,0,81.07573176,120.1754756,23.52890831
6,-3,0.001,77.28390177,120.1764575,23.52909589
6,-3,0.002,73.63861186,120.1774251,23.52934769
6,-3,0.003,69.04562514,120.178372,23.52966789
6,-3,0.004,63.74919467,120.1792896,23.53006425
6,-3,0.005,57.85601808,120.180168,23.53054102
6,-3,0.006,53.8782679,120.1809928,23.53110546
6,-3,0.007,45.03416608,120.1817499,23.53175747
6,-3,0.008,40.45113742,120.1824258,23.53249346
6,-3,0.009,32.15644198,120.1830008,23.53331046
6,-3,0.01,23.61480168,120.1834572,23.53419895
6,-3,0.011,15.55743443,120.1837826,23.53514325
6,-3,0.012,7.897138926,120.1839675,23.53612497
6,-3,0.013,358.0783279,120.1840186,23.53712293
6,-3,0.014,352.761171,120.1839501,23.53812004
6,-3,0.015,348.1677799,120.1837872,23.53910624
6,-3,0.016,343.9863448,120.1835439,23.54007583
6,-3,0.017,340.361012,120.1832328,23.54102595
6,-3,0.018,336.2833796,120.1828546,23.54195138
6,-3,0.019,331.2432061,120.1824057,23.5428446
6,-3,0.02,325.403215,120.1818779,23.54369341
6,-3,0.021,318.6779436,120.1812632,23.5444812
6,-3,0.022,311.8799289,120.1805673,23.54519828
6,-3,0.023,304.7000604,120.1797823,23.54581654
6,-3,0.024,297.2850888,120.1789331,23.54634295
6,-3,0.025,294.1408636,120.1780311,23.54677396
6,-3,0.026,289.2409726,120.1770941,23.54712262
6,-3,0.027,285.6639236,120.1761365,23.54741037
6,-3,0.028,283.731679,120.1751681,23.54765953
6,-3,0.029,281.8488676,120.1741908,23.54787116
6,-3,0.03,278.6860602,120.1732056,23.54804133
6,-3,0.031,274.4382163,120.1722112,23.54814424
6,-3,0.032,269.1031083,120.1712117,23.54815878
6,-3,0.033,262.6922114,120.1702167,23.54806528
6,-3,0.034,255.1262622,120.1692417,23.5478459
6,-3,0.035,246.6759633,120.1683067,23.54749419
6,-3,0.036,236.6746582,120.1674386,23.54700068
6,-3,0.037,223.6739248,120.1666675,23.54636722
6,-3,0.038,216.5926526,120.1660221,23.54560569
6,-3,0.039,206.5284491,120.1655255,23.54473938
6,-3,0.04,198.0778451,120.1651719,23.54380508
6,-3,0.041,187.7761166,120.1649513,23.54283047
6,-3,0.042,182.6615781,120.1648467,23.54183641
6,-3,0.043,178.9717068,120.164829,23.54083683
6,-3,0.044,176.2078143,120.1648733,23.53983797
6,-3,0.045,173.9265495,120.1649631,23.53884211
6,-3,0.046,173.3499967,120.1650733,23.53784821
6,-3,0.047,173.6844577,120.1651879,23.5368548
6,-3,0.048,174.7408132,120.1652905,23.5358601
6,-3,0.049,176.3636314,120.1653674,23.53486312
6,-3,0.05,178.3882299,120.1654094,23.53386408
6,-3,0.051,182.2716185,120.1654046,23.5328642
6,-3,0.052,185.1072027,120.165347,23.53186601
6,-3,0.053,188.1773943,120.1652329,23.53087273
6,-3,0.054,189.2672368,120.1650746,23.52988538
6,-3,0.055,99.50734073,120.1654936,23.52917666
6,-3,0.056,95.50544882,120.1664833,23.52903522
6,-3,0.057,94.48979829,120.1674789,23.52894203
6,-3,0.058,94.97246178,120.1684754,23.52885873
6,-3,0.059,93.93400046,120.1694724,23.52878057
6,-3,0.06,92.85078335,120.1704704,23.52871907
6,-3,0.061,91.32177951,120.1714696,23.52868022
6,-3,0.062,89.3571824,120.1724695,23.52867204
6,-3,0.063,86.88660218,120.173469,23.52870253
6,-3,0.064,84.23860491,120.1744659,23.52877843
6,-3,0.065,81.14881695,120.1754576,23.52890552
7,-3,0,82.16609236,120.2360848,23.54863106
7,-3,0.001,73.85250079,120.2370596,23.548848
7,-3,0.002,64.19020261,120.2379916,23.54920589
7,-3,0.003,52.54445424,120.2388514,23.54971234
7,-3,0.004,45.40516724,120.2396021,23.55037009
7,-3,0.005,31.32631088,120.2402293,23.55114607
7,-3,0.006,19.60482519,120.2406753,23.55203812
7,-3,0.007,8.211264796,120.2409006,23.55300977
7,-3,0.008,351.3433649,120.2408876,23.55400318
7,-3,0.009,343.6006856,120.2407209,23.55498822
7,-3,0.01,334.436519,120.2403862,23.55592936
7,-3,0.011,326.728292,120.2399093,23.55680709
7,-3,0.012,321.9730855,120.2393254,23.5576179
7,-3,0.013,303.7165535,120.2386308,23.55833221
7,-3,0.014,312.2865473,120.2378466,23.55894868
7,-3,0.015,306.2684496,120.2370534,23.55955675
7,-3,0.016,308.0476196,120.2362502,23.56015193
7,-3,0.017,304.8338356,120.2354368,23.56073352
7,-3,0.018,306.2567838,120.2346209,23.56131163
7,-3,0.019,307.9160843,120.23382,23.56191029
7,-3,0.02,310.4441552,120.233047,23.56254447
7,-3,0.021,324.0758718,120.2323953,23.56329728
7,-3,0.022,322.2401383,120.231755,23.5640644
7,-3,0.023,331.8245151,120.231184,23.56488367
7,-3,0.024,328.9876234,120.2307272,23.56577288
7,-3,0.025,328.1159738,120.2302051,23.56662575
7,-3,0.026,345.0558181,120.2299301,23.56758516
7,-3,0.027,347.4799413,120.2296833,23.56855415
7,-3,0.028,348.6105089,120.2294752,23.56953222
7,-3,0.029,347.7740633,120.2292737,23.5705117
7,-3,0.03,344.6050097,120.2290361,23.57148284
7,-3,0.031,338.665554,120.22871,23.57242747
7,-3,0.032,328.0723305,120.2282479,23.57331249
7,-3,0.033,312.8867195,120.2276141,23.57408072
7,-3,0.034,300.1975278,120.2268347,23.5747046
7,-3,0.035,293.1665485,120.2259414,23.57515108
7,-3,0.036,285.5897529,120.2249927,23.57546437
7,-3,0.037,279.9674805,120.2240217,23.57569869
7,-3,0.038,275.983373,120.2230302,23.57582693
7,-3,0.039,273.6684935,120.2220332,23.57590359
7,-3,0.04,272.1091506,120.2210342,23.57594811
7,-3,0.041,271.5075044,120.2200347,23.57597708
7,-3,0.042,271.391455,120.2190357,23.57601863
7,-3,0.043,271.5278818,120.218036,23.5760442
7,-3,0.044,271.4642135,120.2170364,23.5760705
7,-3,0.045,269.9326845,120.2160366,23.57609353
7,-3,0.046,267.4100101,120.2150368,23.57608178
7,-3,0.047,262.4899435,120.2140395,23.57601238
7,-3,0.048,254.57245,120.2130544,23.57584432
7,-3,0.049,239.3778372,120.2121122,23.57551569
7,-3,0.05,224.736929,120.2113146,23.57492376
7,-3,0.051,193.3391333,120.2108239,23.57407037
7,-3,0.052,168.8590823,120.2108079,23.57308308
7,-3,0.053,152.4608933,120.2111642,23.57215411
7,-3,0.054,135.0583449,120.2117759,23.57136569
7,-3,0.055,130.0897841,120.21251,23.57068791
7,-3,0.056,127.2244178,120.2132952,23.57006897
7,-3,0.057,128.2263827,120.2140878,23.56945938
7,-3,0.058,131.99644,120.2148581,23.56882203
7,-3,0.059,135.1025179,120.215589,23.56814006
7,-3,0.06,148.5765667,120.2162597,23.56740152
7,-3,0.061,150.9869336,120.2168238,23.56657726
7,-3,0.062,145.863735,120.2173467,23.56572596
7,-3,0.063,148.702981,120.2178564,23.56486586
7,-3,0.064,150.3658116,120.2183561,23.56399974
7,-3,0.065,151.4446939,120.2188381,23.56312363
7,-3,0.066,152.0850492,120.2193078,23.56224082
7,-3,0.067,157.9856756,120.2197424,23.56134143
7,-3,0.068,152.2227651,120.2202423,23.56047944
7,-3,0.069,179.0365498,120.2204509,23.55951582
7,-3,0.07,153.2738459,120.2207574,23.55857537
7,-3,0.071,151.9298828,120.2212162,23.55768691
7,-3,0.072,149.4767002,120.2217039,23.55681405
7,-3,0.073,155.0196167,120.2221843,23.55593828
7,-3,0.074,145.0061304,120.2227483,23.55511621
7,-3,0.075,141.5410807,120.2233429,23.55431241
7,-3,0.076,136.757415,120.2240021,23.55356152
7,-3,0.077,134.8212008,120.2246921,23.55283792
7,-3,0.078,129.869447,120.2254085,23.55214064
7,-3,0.079,85.16024094,120.2262385,23.55168594
7,-3,0.08,124.3963288,120.2271063,23.55128102
7,-3,0.081,121.5378224,120.2279392,23.55072785
7,-3,0.082,118.1250031,120.2288059,23.55022955
7,-3,0.083,114.290891,120.2297026,23.54978782
7,-3,0.084,110.2509347,120.2306258,23.54940432
7,-3,0.085,107.120909,120.2315722,23.54908176
7,-3,0.086,103.4842077,120.2325392,23.54882775
7,-3,0.087,97.41403884,120.2335213,23.54864353
7,-3,0.088,91.91435371,120.234517,23.54855645
7,-3,0.089,85.67839898,120.2355162,23.54857055
8,-3,0,86.11649483,120.3287662,23.5874346
8,-3,0.001,84.60159068,120.3297648,23.58746677
8,-3,0.002,83.51419714,120.3307596,23.58756802
8,-3,0.003,82.59759498,120.3317524,23.58768755
8,-3,0.004,82.5864911,120.3327431,23.58782344
8,-3,0.005,89.65924737,120.3337351,23.58793816
8,-3,0.006,78.83917982,120.3347163,23.58809965
8,-3,0.007,81.02261094,120.3357009,23.58827386
8,-3,0.008,78.26062642,120.336687,23.58843912
8,-3,0.009,81.05574509,120.3376726,23.58860623
8,-3,0.01,81.98746883,120.3386618,23.5887529
8,-3,0.011,82.71231426,120.3396556,23.58886088
8,-3,0.012,82.79868178,120.3406488,23.58897683
8,-3,0.013,84.60598151,120.3416431,23.58908304
8,-3,0.014,85.71881103,120.3426395,23.589167
8,-3,0.015,86.89739821,120.3436375,23.58923054
8,-3,0.016,88.10042753,120.3446366,23.5892729
8,-3,0.017,89.24115036,120.3456363,23.58929449
8,-3,0.018,91.16359851,120.3466362,23.58929074
8,-3,0.019,91.13217007,120.3476361,23.5892747
8,-3,0.02,91.69176068,120.3486357,23.58924846
8,-3,0.021,91.91395889,120.3496352,23.58921579
8,-3,0.022,91.62919309,120.3506346,23.58918284
8,-3,0.023,90.10929006,120.3516345,23.5891699
8,-3,0.024,88.82120512,120.3526344,23.58917298
8,-3,0.025,84.29635632,120.3536327,23.58922814
8,-3,0.026,83.50448454,120.3546257,23.589345
8,-3,0.027,74.06768553,120.3556079,23.58952343
8,-3,0.028,71.47515656,120.3565627,23.58981983
8,-3,0.029,66.50917831,120.3574884,23.59019729
8,-3,0.03,60.4130613,120.3583755,23.59065786
8,-3,0.031,54.61054772,120.3592187,23.59119494
8,-3,0.032,50.84757598,120.360019,23.591794
8,-3,0.033,48.65142009,120.3607809,23.59244149
8,-3,0.034,45.85526551,120.3615068,23.59312905
8,-3,0.035,43.9002313,120.3622099,23.59383994
8,-3,0.036,41.19177734,120.3628823,23.59457992
8,-3,0.037,39.87260658,120.36354,23.59533312
8,-3,0.038,37.69219094,120.3641665,23.59611236
8,-3,0.039,37.66153802,120.3647772,23.59690404
8,-3,0.04,40.491603,120.3653948,23.59769037
8,-3,0.041,37.58393583,120.3660184,23.59847163
8,-3,0.042,37.25338774,120.3666262,23.59926574
8,-3,0.043,37.27471886,120.367232,23.60006135
8,-3,0.044,62.52274852,120.3678707,23.60081959
8,-3,0.045,39.68891189,120.3686209,23.60145084
8,-3,0.046,40.81493203,120.3692546,23.60222445
8,-3,0.047,37.45431066,120.369896,23.60299114
8,-3,0.048,42.22723025,120.3705343,23.60375978
8,-3,0.049,44.14476408,120.3712292,23.6044787
8,-3,0.05,44.94586887,120.37193,23.60519206
8,-3,0.051,46.12441951,120.3726458,23.60589037
8,-3,0.052,47.64546132,120.3733785,23.60657082
8,-3,0.053,51.28578346,120.3741267,23.60723431
8,-3,0.054,47.88587185,120.3743856,23.60801927
8,-3,0.055,50.26854065,120.3751401,23.60867541
8,-3,0.056,48.64299031,120.3759167,23.60930537
8,-3,0.057,52.25208222,120.3766785,23.60995267
8,-3,0.058,52.88049479,120.3774725,23.61056047
8,-3,0.059,54.08551153,120.378278,23.61115309
8,-3,0.06,54.3422759,120.3790918,23.61173423
8,-3,0.061,55.52667063,120.3799104,23.6123084
8,-3,0.062,57.30024569,120.3807463,23.61285723
8,-3,0.063,53.56821872,120.3815766,23.61341399
8,-3,0.064,57.44663199,120.3824051,23.61397283
8,-3,0.065,56.98844568,120.3832486,23.6145097
8,-3,0.066,49.40358362,120.3840761,23.61506694
8,-3,0.067,53.64403139,120.3848743,23.61565649
8,-3,0.068,58.28817629,120.3856408,23.61629078
8,-3,0.069,63.70960903,120.3864838,23.61682039
8,-3,0.07,57.37745572,120.3873178,23.61736409
8,-3,0.071,51.17122151,120.388135,23.61793885
8,-3,0.072,18.7167161,120.3887702,23.61866621
8,-3,0.073,47.45955438,120.3894548,23.61936545
8,-3,0.074,49.0336949,120.3902051,23.62002626
8,-3,0.075,42.32818261,120.3908946,23.62075017
8,-3,0.076,40.75369357,120.391557,23.62149919
8,-3,0.077,37.57709872,120.3921799,23.62228133
8,-3,0.078,35.3235863,120.3927759,23.62308425
8,-3,0.079,33.11660813,120.3933419,23.62390852
8,-3,0.08,34.1306804,120.3938803,23.6247512
8,-3,0.081,34.94074366,120.3944465,23.62557537
8,-3,0.082,27.81779206,120.3949276,23.62645155
8,-3,0.083,28.22387936,120.3949563,23.627346
8,-3,0.084,17.69544461,120.3953365,23.62826834
8,-3,0.085,23.2508618,120.3956535,23.62921469
8,-3,0.086,13.93992534,120.3959842,23.63015792
8,-3,0.087,5.626607928,120.3961857,23.63113635
8,-3,0.088,358.6702868,120.3962298,23.63213437
8,-3,0.089,358.3421491,120.3961967,23.63313379
8,-3,0.09,3.180652388,120.3962215,23.63413304
8,-3,0.091,14.21886122,120.3963971,23.6351151
8,-3,0.092,18.6575682,120.3966706,23.63607672
8,-3,0.093,18.25891942,120.3969936,23.6370231
8,-3,0.094,16.22763504,120.397323,23.63796687
8,-3,0.095,8.892740849,120.3976079,23.6389228
8,-3,0.096,7.668825268,120.3977565,23.63991166
8,-3,0.097,5.951089627,120.397871,23.64090502
8,-3,0.098,5.246469426,120.3979663,23.64190046
8,-3,0.099,5.861254816,120.3980576,23.64289628
8,-3,0.1,5.577037133,120.3981565,23.64389138
8,-3,0.101,6.135186914,120.3982585,23.64488616
8,-3,0.102,6.853794039,120.3983727,23.6458796
8,-3,0.103,8.142089537,120.3984992,23.64687155
8,-3,0.104,9.27343217,120.3986472,23.64786052
8,-3,0.105,10.58570331,120.3988173,23.64884591
8,-3,0.106,11.42483833,120.3990683,23.64981165
8,-3,0.107,13.03896762,120.3992813,23.65078863
8,-3,0.108,14.62239021,120.399524,23.6517587
8,-3,0.109,18.44936685,120.3998131,23.65271564
8,-3,0.11,20.35558761,120.4001298,23.65366409
8,-3,0.111,22.78840926,120.4004881,23.65459761
8,-3,0.112,24.74156246,120.4008872,23.65551448
8,-3,0.113,27.46499905,120.4013185,23.65641654
8,-3,0.114,27.05878575,120.4018204,23.65728005
8,-3,0.115,29.66370019,120.4022958,23.65815951
8,-3,0.116,28.13150831,120.4027964,23.65902515
8,-3,0.117,32.00709867,120.4033172,23.65987838
8,-3,0.118,31.59186031,120.4038472,23.66072637
8,-3,0.119,32.35958698,120.4043614,23.66158386
8,-3,0.12,32.9294794,120.4048659,23.66244633
8,-3,0.121,32.43831702,120.4053779,23.66330463
8,-3,0.122,30.16534786,120.4059431,23.66412859
8,-3,0.123,31.6374253,120.4064564,23.66498673
8,-3,0.124,28.95731579,120.406958,23.66585152
8,-3,0.125,32.18964054,120.4074686,23.66671085
8,-3,0.126,30.25556916,120.4079826,23.66756851
8,-3,0.127,29.61137676,120.4084358,23.66845855
8,-3,0.128,29.12284237,120.4089255,23.66933042
8,-3,0.129,28.06744379,120.4094027,23.67020921
8,-3,0.13,25.75157811,120.4098526,23.67110209
8,-3,0.131,27.83684575,120.4103012,23.67199559
8,-3,0.132,13.80434284,120.4107198,23.6728965
8,-3,0.133,39.93161365,120.4111838,23.67376777
8,-3,0.134,21.30191959,120.4116596,23.67463739
8,-3,0.135,24.07064939,120.4120528,23.67555659
8,-3,0.136,23.3421885,120.412455,23.67647212
8,-3,0.137,22.76219945,120.412847,23.67739207
8,-3,0.138,22.21226117,120.4132294,23.67831608
8,-3,0.139,28.02302335,120.4136317,23.67923038
8,-3,0.14,20.97592094,120.4140163,23.68015203
8,-3,0.141,14.72074972,120.4143288,23.68110095
8,-3,0.142,18.64680699,120.4146769,23.68203639
8,-3,0.143,20.71878172,120.4149996,23.6829827
8,-3,0.144,25.08854289,120.4153835,23.68390524
8,-3,0.145,27.31922765,120.4157862,23.68481857
8,-3,0.146,23.61642452,120.4160834,23.68577189
8,-3,0.147,18.76407902,120.416464,23.68669633
8,-3,0.148,18.17819686,120.4167832,23.68764402
8,-3,0.149,16.5714746,120.4171144,23.68858713
8,-3,0.15,15.91124862,120.417396,23.68954666
8,-3,0.151,15.35074829,120.4176548,23.69051252
8,-3,0.152,14.8863529,120.4179141,23.6914783
8,-3,0.153,14.77814198,120.4181643,23.69244646
8,-3,0.154,14.48180723,120.4184145,23.69341466
8,-3,0.155,14.58972552,120.4186638,23.69438308
8,-3,0.156,14.92531124,120.4189174,23.69535041
8,-3,0.157,16.32191348,120.4191812,23.69631493
8,-3,0.158,15.87782,120.4194699,23.69727227
8,-3,0.159,17.78207997,120.4197647,23.69822775
8,-3,0.16,18.48571231,120.4200449,23.69918712
8,-3,0.161,19.16005975,120.4203684,23.70013335
8,-3,0.162,18.09848906,120.4206901,23.70108012
8,-3,0.163,17.5385261,120.4209905,23.70203388
8,-3,0.164,17.20303733,120.4212975,23.70298557
8,-3,0.165,16.27354252,120.4215881,23.70394239
8,-3,0.166,14.89590283,120.4218586,23.70490508
8,-3,0.167,13.53886159,120.422105,23.7058742
8,-3,0.168,11.82268562,120.4223159,23.70685162
8,-3,0.169,11.1141137,120.4225216,23.70783017
8,-3,0.17,6.988389791,120.4227166,23.70881097
8,-3,0.171,6.290239361,120.4228038,23.70980651
8,-3,0.172,5.101995809,120.4229087,23.71080096
8,-3,0.173,2.978566857,120.4229719,23.71179884
8,-3,0.174,6.219523612,120.4230331,23.71279625
8,-3,0.175,358.2805006,120.4230265,23.71379564
8,-3,0.176,356.5283299,120.422976,23.71479421
8,-3,0.177,354.222509,120.422901,23.71579128
8,-3,0.178,349.2542676,120.4227643,23.7167813
8,-3,0.179,347.5315873,120.4225611,23.71776038
8,-3,0.18,339.8117877,120.4222502,23.71871001
8,-3,0.181,333.965448,120.421828,23.71961619
8,-3,0.182,328.6278331,120.4213337,23.72048486
8,-3,0.183,320.2560281,120.4207418,23.72128868
8,-3,0.184,298.8874298,120.4199517,23.72189105
8,-3,0.185,289.4008927,120.4190155,23.7222401
8,-3,0.186,285.1544633,120.4180651,23.7225502
8,-3,0.187,289.7095434,120.4171147,23.72285887
8,-3,0.188,290.7968501,120.4161783,23.72320952
8,-3,0.189,292.4453773,120.4152537,23.72359036
8,-3,0.19,292.3999384,120.4143307,23.72397477
8,-3,0.191,288.6507202,120.4133749,23.72426565
8,-3,0.192,276.544944,120.4123915,23.72443654
8,-3,0.193,264.1029091,120.4113944,23.72439738
8,-3,0.194,253.4103725,120.4104248,23.72415788
8,-3,0.195,253.089788,120.4094679,23.72386819
8,-3,0.196,257.981621,120.4085079,23.72359236
8,-3,0.197,262.9856736,120.4075213,23.72343245
8,-3,0.198,272.7528159,120.4065227,23.72343135
8,-3,0.199,281.4943723,120.4055335,23.72356747
8,-3,0.2,295.5874822,120.4045964,23.72390627
8,-3,0.201,313.9637179,120.403789,23.72448764
8,-3,0.202,334.4112165,120.4032319,23.72530914
8,-3,0.203,356.436683,120.4030294,23.72627959
8,-3,0.204,28.9988308,120.4032431,23.72724947
8,-3,0.205,43.30999422,120.4038317,23.72804901
8,-3,0.206,69.84470649,120.4046798,23.72855903
8,-3,0.207,86.90135413,120.4056562,23.72874949
8,-3,0.208,98.23168828,120.4066524,23.72869915
8,-3,0.209,107.4850497,120.4076235,23.72846745
8,-3,0.21,113.8542355,120.4085658,23.72813402
8,-3,0.211,110.1936027,120.4094861,23.72774334
8,-3,0.212,104.7610293,120.4104133,23.72737289
8,-3,0.213,90.15122987,120.4113923,23.72718503
8,-3,0.214,71.71665232,120.4123771,23.72731516
8,-3,0.215,55.65218002,120.413283,23.72772832
8,-3,0.216,68.34237245,120.414167,23.7281953
8,-3,0.217,63.47338083,120.4150756,23.7286121
8,-3,0.218,55.28092502,120.4159554,23.72908008
8,-3,0.219,49.47732794,120.4167717,23.72965314
8,-3,0.22,45.87168382,120.4175118,23.7303248
8,-3,0.221,35.87687897,120.4181828,23.7310651
8,-3,0.222,22.32348582,120.4187075,23.73191343
8,-3,0.223,4.539530576,120.4189727,23.73287159
8,-3,0.224,353.6913664,120.4189511,23.73386876
8,-3,0.225,345.5598921,120.4187758,23.73485171
8,-3,0.226,329.2515347,120.4183612,23.73575663
8,-3,0.227,316.9868844,120.4177389,23.73653607
8,-3,0.228,305.209906,120.4169834,23.73718835
8,-3,0.229,295.1346699,120.4161363,23.73771723
8,-3,0.23,290.7251688,120.4152164,23.73810741
8,-3,0.231,285.3666795,120.4142588,23.73839475
8,-3,0.232,283.5098815,120.4132888,23.73863766
8,-3,0.233,284.6490537,120.4123191,23.7388817
8,-3,0.234,286.8320234,120.4113586,23.73915981
8,-3,0.235,289.5350179,120.4104141,23.73948766
8,-3,0.236,292.6712677,120.4094834,23.73985301
8,-3,0.237,291.862897,120.4085564,23.74022803
8,-3,0.238,288.7281757,120.4076196,23.74057741
8,-3,0.239,284.1925371,120.4066627,23.74086637
8,-3,0.24,277.6942965,120.4056838,23.74106722
8,-3,0.241,269.884821,120.4046879,23.74114377
8,-3,0.242,263.3701751,120.4036903,23.74108688
8,-3,0.243,271.8562406,120.4026955,23.74100473
8,-3,0.244,314.4196557,120.4017933,23.74135915
8,-3,0.245,323.7007939,120.4011463,23.74211702
8,-3,0.246,329.4333189,120.4006211,23.74296764
8,-3,0.247,331.5012737,120.4001333,23.74384047
8,-3,0.248,332.6191023,120.3996699,23.74472654
8,-3,0.249,331.9723586,120.3992162,23.74561755
8,-3,0.25,337.1161876,120.3988043,23.74652834
8,-3,0.251,337.3319287,120.3984227,23.74745259
8,-3,0.252,339.2815695,120.3980603,23.74838458
8,-3,0.253,339.8418486,120.3977139,23.74932265
8,-3,0.254,337.3912087,120.3973641,23.75025899
8,-3,0.255,327.5145129,120.3969639,23.75117501
8,-3,0.256,329.8001952,120.3964197,23.7520136
8,-3,0.257,325.6994667,120.3958875,23.75285969
8,-3,0.258,323.2733266,120.3953037,23.75367147
8,-3,0.259,322.9621784,120.3946981,23.75446722
8,-3,0.26,320.6190929,120.3940807,23.75525372
8,-3,0.261,319.9688108,120.3934425,23.7560236
8,-3,0.262,319.4230661,120.3927937,23.75678457
8,-3,0.263,317.6527656,120.392132,23.75753423
8,-3,0.264,317.0397399,120.3914637,23.75827805
8,-3,0.265,316.0065666,120.390774,23.75900215
8,-3,0.266,314.3110763,120.3900697,23.759712
8,-3,0.267,312.6635952,120.3893429,23.76039877
8,-3,0.268,310.8353119,120.3885983,23.7610662
8,-3,0.269,308.9568294,120.3878302,23.76170647
8,-3,0.27,306.6555304,120.3870418,23.76232148
8,-3,0.271,302.6683685,120.3862281,23.76290252
8,-3,0.272,302.2160785,120.3853791,23.76343075
8,-3,0.273,299.9882013,120.3844927,23.76388908
8,-3,0.274,294.0177218,120.3836081,23.76435365
8,-3,0.275,295.661089,120.3826965,23.76476429
8,-3,0.276,292.747229,120.3817795,23.76516305
8,-3,0.277,290.2471309,120.380847,23.76552405
8,-3,0.278,287.6798628,120.3798999,23.76584455
8,-3,0.279,285.2912902,120.3789401,23.766125
8,-3,0.28,283.0779642,120.3779665,23.76635257
8,-3,0.281,281.2448861,120.3769885,23.76656094
8,-3,0.282,279.2052975,120.376004,23.76673558
8,-3,0.283,277.9971075,120.3750149,23.76688231
8,-3,0.284,276.9230424,120.3740229,23.76700884
8,-3,0.285,275.6423462,120.3730264,23.76708744
8,-3,0.286,274.8687082,120.3720305,23.76717746
8,-3,0.287,274.4285573,120.3710337,23.76725742
8,-3,0.288,273.6108377,120.3700362,23.76732793
8,-3,0.289,274.2392159,120.3690388,23.76739969
8,-3,0.29,274.6787698,120.3680419,23.76747835
8,-3,0.291,275.9434684,120.3670463,23.767572
8,-3,0.292,276.2754748,120.3660518,23.7676768
8,-3,0.293,281.7054737,120.3650639,23.76782282
8,-3,0.294,279.2931285,120.3640745,23.76796522
8,-3,0.295,277.7995317,120.363084,23.76810285
8,-3,0.296,276.0031179,120.3620908,23.76821921
8,-3,0.297,272.9869916,120.3610929,23.76828262
8,-3,0.298,260.3719256,120.3600951,23.76822687
8,-3,0.299,258.2727576,120.3591108,23.7680506
8,-3,0.3,256.9716209,120.3581344,23.767835
8,-3,0.301,258.2213447,120.3571597,23.76761149
8,-3,0.302,263.499423,120.3561765,23.7674307
8,-3,0.303,270.6150086,120.3551803,23.76735094
8,-3,0.304,277.5077111,120.3541819,23.76739692
8,-3,0.305,282.0637113,120.3531945,23.76755301
8,-3,0.306,283.693269,120.3522184,23.76776998
8,-3,0.307,284.0744631,120.3512476,23.76800979
8,-3,0.308,282.8752341,120.3502758,23.76824554
8,-3,0.309,281.4164968,120.3492996,23.76846245
8,-3,0.31,279.4202886,120.3483176,23.76865092
8,-3,0.311,276.6219467,120.3473295,23.76880433
8,-3,0.312,275.0472115,120.3463362,23.76891978
8,-3,0.313,272.8710395,120.3453392,23.76899659
8,-3,0.314,270.6215212,120.34434,23.76903459
8,-3,0.315,268.0902803,120.34334,23.76903372
8,-3,0.316,266.743802,120.3423408,23.76899449
