date,玉峰橋,水里,溪州大橋,章雲橋
2001/11/26,39.79,26.29,17.39,29.29
2001/11/27,41.5,26.29,12.89,22
2001/11/28,39.79,27.6,8,16.5
2001/11/29,38.09,32.79,7.59,15
2001/11/30,44.9,39.4,15,27.89
2001/12/01,52.2,28.89,26.29,48.9
2001/12/02,48.29,36.7,28.5,51.4
2001/12/03,44.9,36.7,24.1,47.79
2001/12/04,43.2,28.89,42,36.29
2001/12/05,43.2,36.7,20.6,29.29
2001/12/06,41.5,35.4,27.39,30
2001/12/07,38.09,42.2,26.29,34.5
2001/12/08,50,39.4,34,32.7
2001/12/09,46.59,34.09,48.4,41.2
2001/12/10,34.7,38,15.8,12.6
2001/12/11,31,35.4,7.19,8.19
2001/12/12,30,26.29,7.19,13
2001/12/13,27,32.79,38.79,45.59
2001/12/14,28,39.4,20.6,30
2001/12/15,28,42.2,31.79,34.5
2001/12/16,26,45,19,25.79
2001/12/17,26,39.4,10.8,18.5
2001/12/18,26,40.79,15.8,20
2001/12/19,27,39.4,34,29.29
2001/12/20,26,30.2,43.59,40.09
2001/12/21,27,27.6,16.6,21
2001/12/22,27,31.5,12.89,20
2001/12/23,27,31.5,19,28.6
2001/12/24,27,38,34,39
2001/12/25,27,38,27.39,44.5
2001/12/26,27,15.89,28.5,42.29
2001/12/27,26,17.2,32.9,37.2
2001/12/28,26,17.2,27.39,30
2001/12/29,25,23.7,20.6,25.1
2001/12/30,25,27.6,26.29,34.5
2001/12/31,24,30.2,31.79,47.79
2002/01/01,25.5,19.7,41.5,39.7
2002/01/02,26.6,20.1,34.09,36.4
2002/01/03,26.6,17.39,32.29,33.09
2002/01/04,25.5,18.79,29.6,29.2
2002/01/05,25.5,18.29,30.5,32
2002/01/06,25.5,19.2,15.69,21.5
2002/01/07,24.89,20.1,7.32,12.3
2002/01/08,24.89,19.2,7.63,10.6
2002/01/09,24.2,19.7,5.55,11
2002/01/10,24.2,19.7,5.26,16
2002/01/11,23.6,24.6,26,30.6
2002/01/12,24.2,23.39,9.88,19.39
2002/01/13,23.6,21.6,7.96,17
2002/01/14,23.6,19.7,12.5,18.7
2002/01/15,24.2,20.6,18.79,21.5
2002/01/16,24.2,-999998,19.6,23.6
2002/01/17,23.6,30,26,26.39
2002/01/18,22.89,21.6,27.79,28.5
2002/01/19,22.89,18.79,30.5,30.6
2002/01/20,22.29,18.79,9.56,18
2002/01/21,22.89,17.89,4.96,14.5
2002/01/22,22.89,22.2,3.91,13
2002/01/23,22.29,24,5.26,12
2002/01/24,21.6,24,4.09,10.3
2002/01/25,27.6,24.6,4.38,13.5
2002/01/26,25.5,23.39,4.09,22.2
2002/01/27,36,23.39,4.67,20.1
2002/01/28,46.2,22.79,20.39,25
2002/01/29,33.9,22.2,22,14
2002/01/30,31.79,21.6,10.19,11
2002/01/31,27.6,21.6,10.19,10.3
2002/02/01,24.89,21.6,6.71,10.6
2002/02/02,25.5,21.6,7.63,7.26
2002/02/03,24.89,22.2,6.71,8.56
2002/02/04,24.89,22.79,7.32,12.69
2002/02/05,25.5,22.79,5.55,9.93
2002/02/06,25.5,22.2,4.38,8.81
2002/02/07,25.5,21,3.72,9.6
2002/02/08,26.6,21.6,4.09,10.6
2002/02/09,23.6,21.6,4.38,9.6
2002/02/10,21,22.2,3.52,8.3
2002/02/11,23.6,22.2,2.57,7.51
2002/02/12,23.6,22.2,2.39,8.56
2002/02/13,24.2,21.6,2.57,9.07
2002/02/14,25.5,21.6,2.57,9.34
2002/02/15,28.7,22.2,2.57,9.07
2002/02/16,27.6,21.6,2.57,9.34
2002/02/17,24.89,21,2.57,9.93
2002/02/18,21.6,21.6,2.76,16
2002/02/19,-999998,22.2,2.39,22.2
2002/02/20,28.39,13.3,2.39,17
2002/02/21,27.6,5.44,2.39,19.39
2002/02/22,27.6,4.48,2.57,11.3
2002/02/23,26.79,3.7,2.57,8.3
2002/02/24,27.6,3.54,2.2,7
2002/02/25,27.6,3.7,2.39,6.75
2002/02/26,26.79,4.23,2.2,7.78
2002/02/27,26.79,6.15,2.39,8.56
2002/02/28,26.79,7.44,2.76,8.81
2002/03/01,27.6,20.2,2.39,9.07
2002/03/02,26.79,20.2,2.2,8.81
2002/03/03,26.79,19.6,2.39,8.56
2002/03/04,27.6,20.79,2.39,8.81
2002/03/05,27.6,20.79,2.39,5.25
2002/03/06,28.39,21.39,1.87,4.5
2002/03/07,27.6,21.39,1.87,4.75
2002/03/08,27.6,20.79,1.98,4.4
2002/03/09,26.79,20.79,1.98,4.3
2002/03/10,26.79,20.79,1.98,4.19
2002/03/11,26.79,20.79,1.87,4.4
2002/03/12,25.2,18.39,2.76,4.5
2002/03/13,26,28.39,2.39,5.25
2002/03/14,27.6,27.6,2.96,7.78
2002/03/15,29.2,28.39,7,7
2002/03/16,30,26.79,3.72,6
2002/03/17,29.2,26,3.33,5.5
2002/03/18,27.6,22.79,2.76,5.5
2002/03/19,26.79,22.79,2.2,4.5
2002/03/20,26.79,17.79,2.08,10.3
2002/03/21,28.39,10.19,2.2,7.51
2002/03/22,28.39,7.21,2.2,7.51
2002/03/23,30,9.31,2.08,7
2002/03/24,30,9.73,2.39,7
2002/03/25,30,8.47,2.39,6.75
2002/03/26,30,9.31,2.39,6.5
2002/03/27,30.89,15,2.39,8.03
2002/03/28,30,18.39,2.2,7
2002/03/29,30.89,19,2.76,12
2002/03/30,31.79,19,2.39,15.5
2002/03/31,32.7,18.39,2.76,16.5
2002/04/01,31.79,16.29,2.57,16.5
2002/04/02,31.79,12.6,2.57,15.5
2002/04/03,30.89,12.89,2.39,13.5
2002/04/04,30.89,14.1,2.39,12
2002/04/05,30.89,13.3,2.39,14
2002/04/06,29.2,13.3,2.2,12.3
2002/04/07,29.2,13.3,2.39,12.69
2002/04/08,28.39,13.3,2.08,12.69
2002/04/09,28.39,13.69,2.08,13
2002/04/10,29.2,13.69,2.2,12.3
2002/04/11,30,13.69,2.08,12.69
2002/04/12,30.89,14.5,2.08,11.3
2002/04/13,29.2,13.69,2.2,13.5
2002/04/14,26.79,13.3,2.2,12
2002/04/15,24.39,13.69,2.39,12.3
2002/04/16,24.39,13.69,2.39,12
2002/04/17,23.6,13.69,2.2,11.3
2002/04/18,24.39,13.69,1.98,11.3
2002/04/19,23.6,12.89,2.08,9.34
2002/04/20,23.6,14.1,2.2,11.3
2002/04/21,22.79,13.3,2.2,17.5
2002/04/22,23.6,12.6,2.2,18
2002/04/23,22.79,17.7,1.98,18
2002/04/24,24.39,15.39,2.39,22.2
2002/04/25,24.39,14.1,1.87,21.5
2002/04/26,24.39,16.79,2.2,18
2002/04/27,26,14.5,2.2,24.29
2002/04/28,23.6,14.5,2.08,22.89
2002/04/29,22.79,15.39,1.98,20.1
2002/04/30,21.39,13.69,1.87,18.7
2002/05/01,21.39,13.3,0.77,19.39
2002/05/02,20.79,12.6,0.7,17
2002/05/03,20.79,12.6,0.77,14
2002/05/04,21.39,14.1,0.7,4.3
2002/05/05,90,12.6,0.77,4.3
2002/05/06,86,16.79,0.64,4.5
2002/05/07,84,20,0.77,4.5
2002/05/08,88,22,0.83,4.4
2002/05/09,90,22,0.77,4.4
2002/05/10,88,21.5,0.7,4.5
2002/05/11,92,21,0.77,5.5
2002/05/12,90,21,0.7,5.75
2002/05/13,88,21.5,0.7,5.25
2002/05/14,88,21.5,0.77,4.5
2002/05/15,84,22,0.83,4.4
2002/05/16,90,22,0.91,6.25
2002/05/17,143,16.29,1.32,18
2002/05/18,143,15.39,3.33,16.5
2002/05/19,114,14.5,1.1,12
2002/05/20,123,16.79,1.87,29.89
2002/05/21,138,17.2,6.71,41.9
2002/05/22,152,7.53,0.7,67.59
2002/05/23,128,2.7,0.7,40.79
2002/05/24,123,-999998,1.53,22.2
2002/05/25,117,-999998,5.84,14.5
2002/05/26,114,-999998,1.75,12
2002/05/27,114,2.7,1.42,11.3
2002/05/28,114,16.29,2.76,15.5
2002/05/29,114,16.79,2.2,16
2002/05/30,136,19,3.33,30.6
2002/05/31,227,16.29,65.59,217
2002/06/01,140,11.8,198,242
2002/06/02,109,6.92,98.3,186
2002/06/03,133,8.22,82,178
2002/06/04,106,4.5,122,206
2002/06/05,76,5.57,68,180
2002/06/06,88,7.53,90.8,206
2002/06/07,117,7.53,130,177
2002/06/08,84,6.38,109,171
2002/06/09,84,8.22,114,153
2002/06/10,88,5.84,125,159
2002/06/11,80,6.38,72,117
2002/06/12,86,9.23,136,159
2002/06/13,88,8.89,80,117
2002/06/14,84,5.03,60.59,88.19
2002/06/15,72,3,56.4,70
2002/06/16,60.79,5.84,52.2,59.2
2002/06/17,57.59,13.3,42.79,46.9
2002/06/18,59.2,7.88,42.79,52
2002/06/19,53.59,8.56,53.59,52
2002/06/20,50,6.11,40.2,43.5
2002/06/21,47.59,6.38,22,32
2002/06/22,47.59,7.88,16.39,25
2002/06/23,46.4,5.84,9.88,17.5
2002/06/24,40.7,12.89,8.92,15.5
2002/06/25,38.5,10.6,7.96,15.5
2002/06/26,36.29,8.89,8.27,17.5
2002/06/27,38.5,7.19,8.6,46.9
2002/06/28,34.09,14.5,7.32,75.19
2002/06/29,32.2,15,3.52,41.79
2002/06/30,31.39,10.6,2.96,35
2002/07/01,42.9,26.2,4.38,66.4
2002/07/02,46.4,25.7,38.9,125
2002/07/03,42.79,26.2,18.79,93.4
2002/07/04,356,25.1,264,389
2002/07/05,258,20,217,178
2002/07/06,225,25.7,285,201
2002/07/07,188,24.6,350,98.59
2002/07/08,140,24.6,186,33
2002/07/09,133,46.59,175,34
2002/07/10,177,30.2,392,136
2002/07/11,184,38.79,338,112
2002/07/12,212,61,392,168
2002/07/13,173,52.9,296,106
2002/07/14,170,44.79,179,57.4
2002/07/15,140,52.9,117,38.4
2002/07/16,120,52.9,97.4,34
2002/07/17,135,43,117,38.4
2002/07/18,135,52.9,182,53.79
2002/07/19,120,44.79,160,45.2
2002/07/20,106,51.09,107,25
2002/07/21,97.59,44.79,90.8,17.5
2002/07/22,90,22,66,13.5
2002/07/23,88,21.5,41.5,9
2002/07/24,86,32.79,37.59,8.5
2002/07/25,82,36,31.39,7.3
2002/07/26,78,34.7,33.2,11
2002/07/27,78,27.29,93,15
2002/07/28,74,14.1,84.19,16.5
2002/07/29,86,27.29,93,43.5
2002/07/30,88,24,171,83
2002/07/31,74,23,133,59.2
2002/08/01,72,26.2,57.79,38.4
2002/08/02,68.8,38.09,59.2,43.5
2002/08/03,80,23.5,86.4,40.09
2002/08/04,86,25.1,86.4,45.2
2002/08/05,84,29,90.8,52
2002/08/06,103,28.39,233,122
2002/08/07,106,31.5,237,98.59
2002/08/08,90,34.7,167,66.4
2002/08/09,82,37.4,99.59,55.59
2002/08/10,84,30.79,78,52
2002/08/11,90,22,213,122
2002/08/12,100,38.79,258,101
2002/08/13,92,45.7,201,80.4
2002/08/14,84,37.4,167,64.59
2002/08/15,82,34.7,114,55.59
2002/08/16,80,29,66.9,62.79
2002/08/17,78,24.6,53.59,59.2
2002/08/18,78,22,50.79,62.79
2002/08/19,76,37.4,96.59,55.59
2002/08/20,72,48.4,52.2,59.2
2002/08/21,67.19,22.5,36.2,52
2002/08/22,65.59,21.5,34.59,48.59
2002/08/23,62.4,21.5,48,45.2
2002/08/24,59.2,23,63.5,48.59
2002/08/25,57.59,23.5,74.19,45.2
2002/08/26,54.79,36,66.9,46.9
2002/08/27,53.59,29.5,21.6,43.5
2002/08/28,52.4,19,14.3,41.79
2002/08/29,50,23.5,9.76,40.09
2002/08/30,59.2,22.5,9.19,40.09
2002/08/31,68.8,21.5,25.79,41.79
2002/09/01,52.4,25.7,30,24.29
2002/09/02,53.59,22,11.39,30
2002/09/03,51.2,21.5,24.79,32
2002/09/04,50,22.5,18.79,61
2002/09/05,50,26.79,18,96
2002/09/06,48.79,23.5,58.4,66.4
2002/09/07,48.79,19.5,130,109
2002/09/08,47.59,22,39,30
2002/09/09,47.59,23,14.3,16.5
2002/09/10,47.59,23,9.76,15
2002/09/11,56,23,46.2,66.4
2002/09/12,50,23,110,24.29
2002/09/13,47.59,17.2,61,25
2002/09/14,50,23.5,55.79,12.5
2002/09/15,50,23,37.2,7.3
2002/09/16,47.59,20.5,22.7,9.5
2002/09/17,56,19.5,103,18.7
2002/09/18,48.79,21,25.79,11.5
2002/09/19,46.4,20,15.8,2.9
2002/09/20,44,18.6,13.5,-999998
2002/09/21,44,19.5,10.89,-999998
2002/09/22,60.79,18.6,16.5,2.9
2002/09/23,47.59,19,11.39,-999998
2002/09/24,52.4,16.79,10.3,6.25
2002/09/25,57.59,17.7,35.4,20.79
2002/09/26,56,14.5,20.6,14.5
2002/09/27,51.2,19.5,6.4,12.5
2002/09/28,46.4,18.6,5.53,11
2002/09/29,44,19,5.23,8.5
2002/09/30,42.9,18.1,5.23,8
2002/10/01,50,19.5,5.53,7.65
2002/10/02,52.4,18.6,5.82,10
2002/10/03,47.59,16.79,5.23,5.9
2002/10/04,44,17.2,4.94,5.55
2002/10/05,45.2,18.1,5.23,4.5
2002/10/06,41.79,16.29,4.65,4.84
2002/10/07,40.7,16.79,4.36,4.3
2002/10/08,42.9,17.2,4.07,4.09
2002/10/09,40.7,15.39,4.36,4.09
2002/10/10,39.59,14.1,4.65,4.5
2002/10/11,38.5,18.6,6.96,4.3
2002/10/12,41.79,18.6,5.23,3.9
2002/10/13,39.59,17.2,5.23,3.9
2002/10/14,39.59,17.2,4.94,4.09
2002/10/15,37.4,16.79,4.65,5.9
2002/10/16,38.5,20.5,4.94,4.09
2002/10/17,37.4,23.5,4.65,10.5
2002/10/18,36.29,23,4.94,9.5
2002/10/19,36.29,23,4.65,12.5
2002/10/20,35.2,24.6,4.65,12
2002/10/21,35.2,20.5,4.94,14
2002/10/22,36.29,24.6,5.23,18
2002/10/23,35.2,19.5,4.94,8.5
2002/10/24,35.2,22,4.94,1.3
2002/10/25,33,22.5,4.94,1.37
2002/10/26,32.2,21,4.65,1.3
2002/10/27,33,22.5,4.94,1.37
2002/10/28,33,22.5,5.23,1.94
2002/10/29,31.39,22.5,5.53,1.65
2002/10/30,32.2,24,5.53,0.92
2002/10/31,31.39,20,5.53,0.62
2002/11/01,31.39,9.92,6.4,1.3
2002/11/02,29.79,9.23,4.94,0.46
2002/11/03,29,7.53,4.07,0.31
2002/11/04,29,5.3,4.07,11.3
2002/11/05,28.2,6.92,4.36,12.69
2002/11/06,27.39,4.76,4.36,12.69
2002/11/07,27.39,4.76,4.94,13
2002/11/08,27.39,7.53,4.36,12.3
2002/11/09,25.79,10.6,4.36,7.26
2002/11/10,25.79,1.5,4.65,12.3
2002/11/11,25,13.3,4.94,12.69
2002/11/12,24.39,12.6,4.94,12
2002/11/13,25.79,14.1,4.94,12.69
2002/11/14,25.79,15,4.94,12.3
2002/11/15,25,19,5.53,12.3
2002/11/16,25,12.19,5.82,12.69
2002/11/17,25,12.19,5.53,12.69
2002/11/18,24.39,13.3,5.53,13
2002/11/19,24.39,10.3,6.11,14
2002/11/20,23.7,11,5.53,13
2002/11/21,23.7,7.53,4.94,13
2002/11/22,23.1,8.56,5.82,12
2002/11/23,23.1,10.6,5.82,12
2002/11/24,22.39,9.57,4.36,11.3
2002/11/25,22.39,10.3,4.36,8.3
2002/11/26,21.79,11.39,4.07,8.3
2002/11/27,21.79,6.38,4.65,11.3
2002/11/28,22.39,11,4.65,11.3
2002/11/29,25,10.3,4.94,12
2002/11/30,25,9.57,4.65,10.6
2002/12/01,23.1,12.89,4.36,9.93
2002/12/02,21.79,10.6,4.07,9.07
2002/12/03,21.1,9.57,4.36,9.07
2002/12/04,21.1,11.8,3.78,9.07
2002/12/05,19.2,8.22,7.8,9.07
2002/12/06,20.5,9.57,5.4,9.34
2002/12/07,20.5,7.53,4.8,9.07
2002/12/08,19.79,12.6,2.7,8.56
2002/12/09,20.5,8.89,2.79,8.56
2002/12/10,19.79,2.09,2.9,8.3
2002/12/11,19.2,3.59,3.09,8.81
2002/12/12,21.79,3.9,3.09,9.34
2002/12/13,21.79,2.7,2.9,8.56
2002/12/14,19.2,3,3.2,8.56
2002/12/15,18.5,2.09,2.9,8.3
2002/12/16,18,3.9,2.9,8.56
2002/12/17,17.5,2.7,2.9,8.56
2002/12/18,18,3.59,3,8.81
2002/12/19,26.6,3.9,7.59,16.5
2002/12/20,25,6.11,7.59,13
2002/12/21,33,4.76,3.72,14
2002/12/22,32.2,5.57,7.11,12
2002/12/23,25.79,6.92,3.2,11.6
2002/12/24,36.29,2.09,2.9,11
2002/12/25,31.39,3.9,2.4,10.3
2002/12/26,30.6,3.9,3.58,11.3
2002/12/27,41.79,4.76,19,14.5
2002/12/28,45.2,3.9,16.79,13.5
2002/12/29,40.7,3.9,14.19,13
2002/12/30,33,-999998,17.1,13.5
2002/12/31,29.79,4.76,18,12.3
2003/01/01,24,10.6,23.1,8
2003/01/02,24,7.19,17.5,7.65
2003/01/03,25,10.89,18,7.65
2003/01/04,25,10.3,16,7.32
2003/01/05,23,9.03,6,6.98
2003/01/06,21,10.6,1.51,7.32
2003/01/07,37,10,4.4,9
2003/01/08,33,9.27,7.82,6.98
2003/01/09,27,11.5,7.3,6.98
2003/01/10,23,10.6,5.8,5.96
2003/01/11,23,12.1,3.64,5.61
2003/01/12,22,13.6,3.75,5.96
2003/01/13,22,13,3.75,5.96
2003/01/14,21,12.39,3.4,5.61
2003/01/15,20,9.76,1.73,4.94
2003/01/16,20,13.6,1.73,5.28
2003/01/17,17.2,14.19,1.73,5.28
2003/01/18,16.5,14.5,1.89,5.96
2003/01/19,21,13.89,1.79,4.94
2003/01/20,21,13.89,3.88,5.28
2003/01/21,24,14.8,1.89,4.94
2003/01/22,19.29,15.1,2.09,6.3
2003/01/23,18.6,14.19,2.7,8.5
2003/01/24,17.89,14.8,3.03,5.96
2003/01/25,17.2,16,1.73,5.61
2003/01/26,17.2,13.89,1.73,5.61
2003/01/27,18.6,14.5,1.59,6.63
2003/01/28,16.5,15.69,2,5.28
2003/01/29,25,15.1,1.73,5.28
2003/01/30,21,14.5,1.65,4.94
2003/01/31,21,13.89,1.51,4.94
2003/02/01,18.6,15.39,1.59,4.21
2003/02/02,18.6,14.19,1.59,4.03
2003/02/03,18.6,14.8,1.89,4.59
2003/02/04,19.29,15.69,1.73,5.28
2003/02/05,18.6,14.19,1.59,4.59
2003/02/06,17.89,19.39,1.59,4.4
2003/02/07,17.89,23,1.65,4.03
2003/02/08,18.6,23.79,2.4,5.28
2003/02/09,19.29,23.39,3.75,7.65
2003/02/10,17.89,19,2.7,4.59
2003/02/11,17.89,23.39,2.4,4.21
2003/02/12,17.89,20.6,2.4,3.83
2003/02/13,17.89,22.2,2.59,3.83
2003/02/14,17.89,21.39,2.7,4.94
2003/02/15,17.89,19,2.29,4.21
2003/02/16,15.8,23,2.59,3.83
2003/02/17,15.1,23.79,2.2,3.83
2003/02/18,15.1,21.39,2.29,3.83
2003/02/19,13,23,2,3.65
2003/02/20,15.1,22.6,1.73,3.46
2003/02/21,15.1,26.2,1.65,3.26
2003/02/22,13,25,1.45,3.65
2003/02/23,12.5,23.39,1.65,3.65
2003/02/24,12.5,24.2,1.45,3.26
2003/02/25,12,27.39,1.51,3.07
2003/02/26,12,23.79,1.51,3.07
2003/02/27,12.5,24.6,1.37,2.89
2003/02/28,12.5,23.39,1.45,3.07
2003/03/01,12.5,27.39,1.37,2.89
2003/03/02,13,29.79,1.37,2.89
2003/03/03,15.1,27.39,1.45,3.07
2003/03/04,13.69,25,1.24,2.89
2003/03/05,12.5,25.39,1.45,3.46
2003/03/06,13,27,1.45,3.46
2003/03/07,15.8,25,1.59,5.28
2003/03/08,14.39,25,1.51,4.59
2003/03/09,12.5,24.2,1.51,4.21
2003/03/10,15.8,13,1.51,5.28
2003/03/11,17.2,15.1,1.45,4.59
2003/03/12,14.39,13,1.37,3.65
2003/03/13,13,15.39,1.3,3.26
2003/03/14,13,15.1,1.24,4.03
2003/03/15,13,14.5,1.1,3.65
2003/03/16,13,13.89,1.04,4.4
2003/03/17,13,11.8,1.04,5.28
2003/03/18,12,10.3,0.94,5.28
2003/03/19,12,10.3,1.16,4.94
2003/03/20,12.5,10.89,1.37,6.98
2003/03/21,25,9.52,1.37,10
2003/03/22,24,11.19,1.45,5.61
2003/03/23,17.2,8.56,1.37,4.4
2003/03/24,17.89,9.52,1.51,6.98
2003/03/25,18.6,8.56,1.45,6.63
2003/03/26,15.1,9.03,1.3,5.28
2003/03/27,15.1,8.8,1.45,4.03
2003/03/28,13.69,9.52,1.45,3.65
2003/03/29,15.8,13.3,1.37,4.21
2003/03/30,11.5,19,1.3,3.83
2003/03/31,10.5,18.7,1.16,4.4
2003/04/01,10.5,19.79,1.24,4.94
2003/04/02,11,20.6,1.1,5.28
2003/04/03,13.69,18.1,1.37,9
2003/04/04,88,10.6,37,38.4
2003/04/05,72,9.76,68.59,30
2003/04/06,39,10,28.79,13.69
2003/04/07,34,10,22.39,12
2003/04/08,40,9.52,37,25
2003/04/09,39,11.8,44,23
2003/04/10,54.4,12.39,58.79,26
2003/04/11,40,13,43,21
2003/04/12,36,13.6,45,17.2
2003/04/13,33,12.69,30.39,12
2003/04/14,32,13,34.4,15.1
2003/04/15,32,14.5,32.79,13.69
2003/04/16,30,17.79,12.19,11.5
2003/04/17,27,16.89,4.59,8
2003/04/18,25,18.1,3.27,8
2003/04/19,24,20.6,2.92,6.98
2003/04/20,22,14.19,3.03,5.96
2003/04/21,21,19.79,3.64,5.96
2003/04/22,21,21.39,1.59,5.28
2003/04/23,21,23.39,1.45,7.32
2003/04/24,22,27,1.37,6.98
2003/04/25,20,23.79,1.16,6.3
2003/04/26,19.29,27,1.1,4.94
2003/04/27,18.6,26.2,1,4.4
2003/04/28,20,21.79,0.94,4.03
2003/04/29,25,29.39,0.8,5.28
2003/04/30,20,26.2,0.69,4.03
2003/05/01,19.29,25,0.75,4.4
2003/05/02,19.29,27.79,0.8,4.03
2003/05/03,18.6,30.2,0.75,4.4
2003/05/04,19.29,31,0.85,6.98
2003/05/05,20,27.39,0.85,8.5
2003/05/06,22,30.2,0.89,6.3
2003/05/07,20,36,0.89,5.28
2003/05/08,23,18.7,0.8,4.94
2003/05/09,20,30.2,0.69,6.98
2003/05/10,20,30.6,0.56,6.3
2003/05/11,21,29.39,1.1,5.96
2003/05/12,20,31.5,0.6,5.28
2003/05/13,20,27.79,0.85,5.96
2003/05/14,20,27.39,0.85,4.94
2003/05/15,33,28.2,0.8,7.65
2003/05/16,30,31.5,11.8,15.1
2003/05/17,24,30.6,15.6,16.5
2003/05/18,28,16.29,53,24
2003/05/19,35,29.39,46,21
2003/05/20,31,28.6,13.89,12.5
2003/05/21,26,27.79,1.79,9.5
2003/05/22,25,28.6,1.1,8.5
2003/05/23,23,29.79,0.89,7.65
2003/05/24,23,30.2,0.85,6.98
2003/05/25,22,29,0.85,6.63
2003/05/26,22,27.79,0.64,5.61
2003/05/27,21,29,0.6,4.94
2003/05/28,22,28.6,0.69,4.59
2003/05/29,21,28.6,0.75,4.94
2003/05/30,20,28.6,0.8,4.94
2003/05/31,20,25.39,0.56,4.59
2003/06/01,19.29,30.2,0.8,8.5
2003/06/02,20,30.6,1,9.5
2003/06/03,21,30.2,1,6.63
2003/06/04,20,31.5,0.89,6.3
2003/06/05,20,30.2,0.94,5.61
2003/06/06,27,19,1.1,6.98
2003/06/07,90.4,15.69,35.2,246
2003/06/08,134,15.1,234,305
2003/06/09,124,14.8,155,222
2003/06/10,90.4,18.7,142,156
2003/06/11,83.19,36,126,136
2003/06/12,165,40,258,440
2003/06/13,185,55.4,254,375
2003/06/14,177,63.09,230,333
2003/06/15,134,56.79,204,252
2003/06/16,112,54,123,156
2003/06/17,100,50.5,112,147
2003/06/18,173,56.09,226,368
2003/06/19,169,51.9,196,264
2003/06/20,127,54,121,180
2003/06/21,137,51.2,103,143
2003/06/22,112,44.59,112,150
2003/06/23,100,41,99.3,140
2003/06/24,95.19,47,97.4,122
2003/06/25,85.59,63.79,70,101
2003/06/26,88,44.59,74.8,108
2003/06/27,83.19,15.39,64.4,94
2003/06/28,78.4,32,37,70.4
2003/06/29,76,24.6,29.6,58.4
2003/06/30,72,34,20.5,50.59
2003/07/01,66,34,27.29,52.4
2003/07/02,60,39.5,19,43.4
2003/07/03,56,37.5,10.19,38
2003/07/04,52.79,52.59,5.59,39.79
2003/07/05,54.4,50.5,18,56
2003/07/06,62,49.79,14.69,54.2
2003/07/07,56,48.4,15.19,54.2
2003/07/08,58,51.9,8.92,56
2003/07/09,58,48.4,29.6,60.79
2003/07/10,51.2,51.9,33.59,60.79
2003/07/11,52.79,45.2,55,56
2003/07/12,51.2,27.79,31.2,56
2003/07/13,46.4,30.2,8.92,52.4
2003/07/14,44.79,36,4.59,50.59
2003/07/15,41.59,54,6,50.59
2003/07/16,39,54,4.8,41.59
2003/07/17,37,49.09,3.16,41.59
2003/07/18,36,47,2.4,38
2003/07/19,41.59,52.59,3.03,38
2003/07/20,40,44.59,6.26,68
2003/07/21,37,45.79,8.34,52.4
2003/07/22,35,50.5,4.4,41.59
2003/07/23,35,49.09,2,45.2
2003/07/24,49.59,51.2,2.59,45.2
2003/07/25,43.2,49.09,20,68
2003/07/26,38,51.9,12.19,60.79
2003/07/27,36,47,3.64,52.4
2003/07/28,37,40,4,41.59
2003/07/29,34,52.59,1.73,38
2003/07/30,33,45.79,1.65,38
2003/07/31,32,48.4,1.59,36.7
2003/08/01,31,45.79,1.73,36.7
2003/08/02,30,47,1.73,36.7
2003/08/03,31,26.6,2,45.2
2003/08/04,109,11.5,6.26,77.59
2003/08/05,88,13.89,68.59,112
2003/08/06,66,14.19,11.5,58.4
2003/08/07,51.2,21.79,1.73,38
2003/08/08,46.4,26.6,1.79,45.2
2003/08/09,43.2,26.2,3.64,41.59
2003/08/10,40,22.6,1.45,38
2003/08/11,38,15.69,2.79,34.09
2003/08/12,41.59,24.6,12.6,41.59
2003/08/13,41.59,21.79,47,58.4
2003/08/14,48,22.6,28,58.4
2003/08/15,52.79,7.4,67.19,56
2003/08/16,54.4,8.31,193,56
2003/08/17,48,12.69,119,52.4
2003/08/18,43.2,8.8,44,52.4
2003/08/19,38,8.31,29.6,50.59
2003/08/20,40,15.39,37,50.59
2003/08/21,48,14.8,32,47
2003/08/22,44.79,9.52,58.79,47
2003/08/23,38,14.5,18.5,50.59
2003/08/24,38,17.5,16,50.59
2003/08/25,51.2,18.1,29.6,54.2
2003/08/26,52.79,8.07,21.7,54.2
2003/08/27,48,8.56,19,60.79
2003/08/28,43.2,7.59,7.82,52.4
2003/08/29,40,7.19,8.34,43.4
2003/08/30,40,10.6,5,43.4
2003/08/31,56,7.4,9.56,39.79
2003/09/01,46.4,12.69,4.59,39.79
2003/09/02,1840,44,738,950
2003/09/03,1070,47,624,714
2003/09/04,668,51.9,325,500
2003/09/05,450,48.4,221,361
2003/09/06,303,35,153,246
2003/09/07,219,35,143,258
2003/09/08,150,31.5,128,186
2003/09/09,150,41,106,150
2003/09/10,140,37.5,119,174
2003/09/11,135,31.5,126,174
2003/09/12,108,36,79.59,112
2003/09/13,100,34,76.4,105
2003/09/14,88,34,70,83.5
2003/09/15,88,41,48.2,58.4
2003/09/16,88,55.4,49.5,60.79
2003/09/17,80,50.5,64.4,72.8
2003/09/18,71.59,39,44.29,38
2003/09/19,68.8,30.2,39.4,41.59
2003/09/20,66,27.79,71.59,83.5
2003/09/21,80,14.5,104,119
2003/09/22,92,11.8,171,204
2003/09/23,104,44.59,235,298
2003/09/24,120,49.09,242,298
2003/09/25,92,45.79,128,150
2003/09/26,88,53.29,106,147
2003/09/27,88,41.59,110,168
2003/09/28,71.59,37,74.8,77.59
2003/09/29,60.4,42.2,41.2,36.7
